gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
3026080912;8138eb72-f762-11e1-a439-00145eb45e9a;https://darwin.naturalsciences.be/uri/object/b9a820ce-eceb-4efb-b71e-f9b678ce691e;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143C;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T21:16:52.916Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3026062819;8138eb72-f762-11e1-a439-00145eb45e9a;https://darwin.naturalsciences.be/uri/object/c255c82f-4354-4440-ae16-57a83e8dd4b9;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T21:16:53.583Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3025927225;8138eb72-f762-11e1-a439-00145eb45e9a;https://darwin.naturalsciences.be/uri/object/386a5fd1-2690-4a58-aa9a-5686a5dd21b4;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;1949-03-29T00:00:00;29;3;1949;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;7488;;Frechkop Serge (M.);1951-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T21:16:46.113Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3025781885;8138eb72-f762-11e1-a439-00145eb45e9a;https://darwin.naturalsciences.be/uri/object/ca2c52c9-62ca-4acb-8fc7-ff289e0f55bd;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143B;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T21:16:50.345Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3025753627;8138eb72-f762-11e1-a439-00145eb45e9a;https://darwin.naturalsciences.be/uri/object/b7cd0ca5-0a92-4a70-aefb-be5d62c8ab5e;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;40522;;;;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T21:16:31.645Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3025541882;8138eb72-f762-11e1-a439-00145eb45e9a;https://darwin.naturalsciences.be/uri/object/0d496fd9-deb7-4318-895a-f9d23f2e50ac;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T21:16:28.393Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3024406573;8581f44d-7373-4138-9a3f-7d7508047419;https://darwin.naturalsciences.be/uri/object/c255c82f-4354-4440-ae16-57a83e8dd4b9;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T11:07:16.761Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3024405338;8581f44d-7373-4138-9a3f-7d7508047419;https://darwin.naturalsciences.be/uri/object/386a5fd1-2690-4a58-aa9a-5686a5dd21b4;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;1949-03-29T00:00:00;29;3;1949;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;7488;;Frechkop Serge (M.);1951-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T11:07:16.637Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3024384732;8581f44d-7373-4138-9a3f-7d7508047419;https://darwin.naturalsciences.be/uri/object/b9a820ce-eceb-4efb-b71e-f9b678ce691e;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143C;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T11:07:14.262Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3024378071;8581f44d-7373-4138-9a3f-7d7508047419;https://darwin.naturalsciences.be/uri/object/ca2c52c9-62ca-4acb-8fc7-ff289e0f55bd;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143B;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T11:07:13.408Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3024377562;8581f44d-7373-4138-9a3f-7d7508047419;https://darwin.naturalsciences.be/uri/object/0d496fd9-deb7-4318-895a-f9d23f2e50ac;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;1143;;Frechkop Serge (M.);1935-01-01T00:00:00;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T11:07:13.367Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3024359969;8581f44d-7373-4138-9a3f-7d7508047419;https://darwin.naturalsciences.be/uri/object/b7cd0ca5-0a92-4a70-aefb-be5d62c8ab5e;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);(Shaw, 1791);;;;PRESENT;;e88c96a3-5884-4e51-a580-e417ca4c9eed;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;RBINS-Scientific Heritage;urn:catalog:RBINS:mam;40522;;;;CC_BY_NC_4_0;Royal Belgian Institute of Natural Sciences;;;;2021-09-15T11:07:10.644Z;;"TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE"
3011843024;c1492854-5d15-40e9-9ee7-24a18ac05112;72CD6328-BC7F-4E38-9189-CB9A5FB58D89;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;;;;;PRESENT;;7a070ba0-bafb-11d9-8e53-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;Biodiversitätsdatenbank Salzburg;Biodiversitätsdatenbank Salzburg;676221;;;;CC_BY_4_0;;;;;2021-09-16T00:15:43.303Z;;INSTITUTION_MATCH_NONE
3011512596;c1492854-5d15-40e9-9ee7-24a18ac05112;0A09AF80-F059-4D7A-88D6-B9E5DBAF730D;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;;;;;PRESENT;;7a070ba0-bafb-11d9-8e53-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;Biodiversitätsdatenbank Salzburg;Biodiversitätsdatenbank Salzburg;1395675;;;;CC_BY_4_0;;;;;2021-09-16T00:15:36.338Z;;INSTITUTION_MATCH_NONE
3008442030;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/66939895;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;21.84008;79.773684;30338.0;;;;;;2016-01-10T13:43:00;10;1;2016;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;66939895;;Mahi Puri;2020-12-22T23:38:54;CC_BY_NC_4_0;Mahi Puri;Mahi Puri;;;2021-09-19T05:11:25.453Z;StillImage;COORDINATE_ROUNDED
2999203815;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/66187530;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.479701;78.166768;30278.0;;;;;;2020-03-16T11:52:00;16;3;2020;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;66187530;;nature_with_krista;2020-12-06T13:55:51;CC_BY_NC_4_0;nature_with_krista;nature_with_krista;;;2021-09-19T04:27:44.261Z;StillImage;COORDINATE_ROUNDED
2992795945;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/65915896;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Rajasthan;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;26.099826;76.470266;29891.0;;;;;;2014-03-03T07:43:00;3;3;2014;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;65915896;;Michal Sloviak;2021-06-21T16:41:11;CC_BY_NC_4_0;gillbsydney;gillbsydney;;;2021-09-19T05:50:22.523Z;StillImage;COORDINATE_ROUNDED
2992791440;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/51585487;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.20765;80.568891;30298.0;;;;;;2019-03-10T07:17:30;10;3;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;51585487;;Aditya Gadkari;2020-07-01T15:01:18;CC_BY_NC_4_0;Aditya Gadkari;Aditya Gadkari;;;2021-09-19T04:26:29.277Z;StillImage;COORDINATE_ROUNDED
2984502981;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/64691600;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Rajasthan;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;26.15031;76.459639;29891.0;;;;;;2020-02-11T05:38:00;11;2;2020;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;64691600;;pgkaestner;2020-11-11T21:40:34;CC_BY_NC_4_0;pgkaestner;pgkaestner;;;2021-09-19T05:09:39.817Z;StillImage;COORDINATE_ROUNDED
2963946696;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/63415546;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Hambantota;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;6.334518;81.339682;31356.0;;;;;;2015-11-10T10:43:00;10;11;2015;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;63415546;;brnhn;2020-10-24T19:35:35;CC_BY_4_0;A Emmerson;A Emmerson;;;2021-09-19T04:27:24.364Z;StillImage;COORDINATE_ROUNDED
2898281703;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/62167499;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.751374;76.734088;31126.0;;;;;;2016-12-27T20:54:00;27;12;2016;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;62167499;;Rich Kostecke;2020-10-10T03:19:27;CC_BY_NC_4_0;Rich Kostecke;Rich Kostecke;;;2021-09-19T04:27:29.075Z;StillImage;COORDINATE_ROUNDED
2882995189;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/61952479;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.765472;76.767588;31126.0;;;;;;2016-12-26T05:22:00;26;12;2016;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;61952479;;Rich Kostecke;2020-10-07T15:43:28;CC_BY_NC_4_0;Rich Kostecke;Rich Kostecke;;;2021-09-19T04:27:04.033Z;StillImage;COORDINATE_ROUNDED
2868259735;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/60067794;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Chhattisgarh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;21.142505;82.089442;30415.0;;;;;;2019-08-30T17:29:00;30;8;2019;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;60067794;;satyaprakashpandey;2020-09-19T14:14:39;CC_BY_NC_4_0;satyaprakashpandey;satyaprakashpandey;;;2021-09-19T05:10:37.978Z;StillImage;COORDINATE_ROUNDED
2868238337;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/60304249;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.154389;78.491494;30318.0;;;;;;2019-05-12T07:54:00;12;5;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;60304249;;Michal Sloviak;2020-09-21T10:56:16;CC_BY_NC_4_0;Yuwaraj Gurjar;Yuwaraj Gurjar;;;2021-09-19T05:50:18.613Z;StillImage;COORDINATE_ROUNDED
2864775127;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/59850527;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;12.040205;76.044902;31104.0;;;;;;2018-05-16T16:43:00;16;5;2018;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;59850527;;Michal Sloviak;2020-09-17T06:42:09;CC_BY_NC_4_0;Vinayak Hebbagil;Vinayak Hebbagil;;;2021-09-19T04:27:01.727Z;StillImage;COORDINATE_ROUNDED
2860149030;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/58170522;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Anuradhapura;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.585513;80.120465;38930.0;;;;;;2016-04-08T17:54:00;8;4;2016;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;58170522;;Michal Sloviak;2020-08-31T19:33:39;CC_BY_NC_4_0;Guenther Eichhorn;Guenther Eichhorn;;;2021-09-19T05:10:34.261Z;StillImage;COORDINATE_ROUNDED
2851294178;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/56721604;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.779242;76.589543;32280.0;;;;;;2013-07-02T08:43:00;2;7;2013;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;56721604;;Raja bandi;2020-08-17T08:13:04;CC_BY_4_0;Raja bandi;Raja bandi;;;2021-09-19T05:50:13.263Z;StillImage;COORDINATE_ROUNDED
2851231150;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/56750210;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.813298;78.751771;602324.0;;;;;;2018-06-14T08:27:00;14;6;2018;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;56750210;;Zinogre;2020-08-17T16:03:39;CC_BY_NC_4_0;Rajiv Thanawala;Rajiv Thanawala;;;2021-09-19T05:10:49.022Z;StillImage;COORDINATE_ROUNDED
2851229232;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/56751214;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Karnataka;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.936633;77.106362;31115.0;;;;;;2019-04-16T16:32:00;16;4;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;56751214;;Aravind_PS;2020-08-17T16:04:05;CC_BY_NC_4_0;Aravind_PS;Aravind_PS;;;2021-09-19T04:26:53.724Z;StillImage;COORDINATE_ROUNDED
2851207895;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55894829;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Maharashtra;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;20.301036;79.281175;30490.0;;;;;;2015-01-30T10:17:00;30;1;2015;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;55894829;;Kedar;2020-08-09T10:12:04;CC_BY_NC_4_0;Kedar;Kedar;;;2021-09-19T04:26:58.634Z;StillImage;COORDINATE_ROUNDED
2851198364;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55515839;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.465493;78.475783;30278.0;;;;;;2016-11-13T17:06:00;13;11;2016;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;55515839;;Elliot Greiner;2020-08-05T18:38:46;CC_BY_NC_4_0;Yuwaraj Gurjar;Yuwaraj Gurjar;;;2021-09-19T04:26:36.978Z;StillImage;COORDINATE_ROUNDED
2851173830;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/56499074;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.537592;78.570958;30278.0;;;;;;2019-05-11T06:40:00;11;5;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;56499074;;Michal Sloviak;2020-08-15T17:09:37;CC_BY_NC_4_0;Uday Agashe;Uday Agashe;;;2021-09-19T04:27:09.311Z;StillImage;COORDINATE_ROUNDED
2851166172;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/56716315;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Rajasthan;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;26.161722;76.44588;29891.0;;;;;;2014-02-05T18:05:00;5;2;2014;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;56716315;;Raja bandi;2020-08-17T05:38:00;CC_BY_4_0;Raja bandi;Raja bandi;;;2021-09-19T04:27:10.392Z;StillImage;COORDINATE_ROUNDED
2851161824;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/56499073;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.45166;78.477018;30278.0;;;;;;2019-05-11T06:39:00;11;5;2019;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;56499073;;Michal Sloviak;2020-08-15T17:09:16;CC_BY_NC_4_0;Uday Agashe;Uday Agashe;;;2021-09-19T04:26:45.514Z;StillImage;COORDINATE_ROUNDED
2851144353;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55496211;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.538736;78.532204;30278.0;;;;;;2016-03-26T06:29:00;26;3;2016;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;55496211;;Zinogre;2020-08-05T15:13:35;CC_BY_NC_4_0;Yuwaraj Gurjar;Yuwaraj Gurjar;;;2021-09-19T04:26:38.206Z;StillImage;COORDINATE_ROUNDED
2851100388;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55474346;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Rajasthan;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;26.111864;76.425103;29891.0;;;;;;2015-05-25T18:19:00;25;5;2015;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;55474346;;Pablo Multicinctus;2020-08-05T09:39:58;CC_BY_NC_4_0;Yuwaraj Gurjar;Yuwaraj Gurjar;;;2021-09-19T05:09:50.363Z;StillImage;COORDINATE_ROUNDED
2851027310;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55504351;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.587458;78.425302;30278.0;;;;;;2016-05-09T07:23:00;9;5;2016;2433395;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;55504351;;Zinogre;2020-08-05T16:32:57;CC_BY_NC_4_0;Yuwaraj Gurjar;Yuwaraj Gurjar;;;2021-09-19T05:10:00.289Z;StillImage;COORDINATE_ROUNDED
